binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.398 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.787 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.7 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.638 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.655 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.761 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.651 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.559 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.56 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.635 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.229 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.185 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.291 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.88 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.679 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.207 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  4.026 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  2.719 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  2.125 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.175 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.023 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.952 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.275 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.2 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.03 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.841 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.927 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.682 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.651 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.681 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.238 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.701 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.752 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.709 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.783 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.699 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.626 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.619 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.611 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.737 
