binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.867 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.9 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.804 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.773 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.779 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.769 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.869 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.792 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.689 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.697 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.241 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.975 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.007 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.233 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.051 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.724 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.943 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.657 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.668 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.652 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  2.371 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.303 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.5 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.018 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.92 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.718 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.719 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.688 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.731 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.722 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.764 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.869 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.728 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.684 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.703 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.709 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.724 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.733 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.705 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.718 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.936 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.912 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.821 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.96 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.752 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.828 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.774 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.77 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.768 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.708 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.202 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.053 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.926 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.014 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.851 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.747 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.662 
k-nucleotide ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.6 
