n-body ; 195.408264160156250000 ; 102.970703125000000000 ; 0.001159667968750000 ; 24.190002441406250000 ;  10012.3 
n-body ; 197.936889648437500000 ; 105.062927246093750000 ; 0.000000000000000000 ; 24.282043457031250000 ;  10049.9 
n-body ; 201.421630859375000000 ; 107.521606445312500000 ; 0.000000000000000000 ; 24.611267089843750000 ;  10186.3 
n-body ; 198.145568847656250000 ; 105.331848144531250000 ; 0.000000000000000000 ; 24.371459960937500000 ;  10086.5 
n-body ; 194.563293457031250000 ; 102.763488769531250000 ; 0.000000000000000000 ; 24.087524414062500000 ;  9970.17 
n-body ; 195.583251953125000000 ; 103.748779296875000000 ; 0.001037597656250000 ; 24.317749023437500000 ;  10065 
n-body ; 195.060974121093750000 ; 103.338867187500000000 ; 0.000000000000000000 ; 24.261840820312500000 ;  10042.2 
n-body ; 194.773681640625000000 ; 103.196289062500000000 ; 0.000000000000000000 ; 24.305725097656250000 ;  10060 
n-body ; 193.184997558593750000 ; 102.182983398437500000 ; 0.000000000000000000 ; 24.179748535156250000 ;  10008.2 
n-body ; 188.131286621093750000 ; 98.602233886718750000 ; 0.001037597656250000 ; 23.741516113281250000 ;  9826.55 
binary-trees ; 339.892456054687500000 ; 226.401977539062500000 ; 0.000000000000000000 ; 42.518554687500000000 ;  11583.1 
binary-trees ; 343.149536132812500000 ; 229.271606445312500000 ; 0.000000000000000000 ; 42.610717773437500000 ;  11609.7 
binary-trees ; 343.846801757812500000 ; 229.499023437500000000 ; 0.000976562500000000 ; 42.746032714843750000 ;  11608.7 
binary-trees ; 341.656799316406250000 ; 228.050048828125000000 ; 0.000000000000000000 ; 42.405944824218750000 ;  11552.6 
binary-trees ; 342.089477539062500000 ; 227.838256835937500000 ; 0.000000000000000000 ; 42.512023925781250000 ;  11586.2 
binary-trees ; 339.456481933593750000 ; 225.061828613281250000 ; 0.000000000000000000 ; 41.061218261718750000 ;  11649.4 
binary-trees ; 338.260253906250000000 ; 224.783203125000000000 ; 0.001159667968750000 ; 41.622436523437500000 ;  11495.4 
binary-trees ; 344.820312500000000000 ; 230.399963378906250000 ; 0.000000000000000000 ; 42.604919433593750000 ;  11618.9 
binary-trees ; 344.681518554687500000 ; 230.211181640625000000 ; 0.000000000000000000 ; 42.680541992187500000 ;  11591.8 
binary-trees ; 339.369934082031250000 ; 226.215637207031250000 ; 0.000000000000000000 ; 42.129150390625000000 ;  11472 
reverse-complement ; 23.902526855468750000 ; 12.348083496093750000 ; 0.000000000000000000 ; 3.525573730468750000 ;  1302.68 
reverse-complement ; 19.039733886718750000 ; 11.480346679687500000 ; 0.000000000000000000 ; 2.301635742187500000 ;  807.698 
reverse-complement ; 18.651306152343750000 ; 11.181335449218750000 ; 0.000000000000000000 ; 2.280761718750000000 ;  797.092 
reverse-complement ; 19.476745605468750000 ; 11.674743652343750000 ; 0.000000000000000000 ; 2.362182617187500000 ;  831.635 
reverse-complement ; 18.929687500000000000 ; 11.437988281250000000 ; 0.000000000000000000 ; 2.293212890625000000 ;  803.938 
reverse-complement ; 18.687438964843750000 ; 11.213439941406250000 ; 0.000000000000000000 ; 2.282714843750000000 ;  798.602 
reverse-complement ; 18.999450683593750000 ; 11.457885742187500000 ; 0.000000000000000000 ; 2.300048828125000000 ;  806.521 
reverse-complement ; 18.988586425781250000 ; 11.430664062500000000 ; 0.000000000000000000 ; 2.299133300781250000 ;  803.628 
reverse-complement ; 19.084899902343750000 ; 11.554077148437500000 ; 0.000000000000000000 ; 2.300354003906250000 ;  807.094 
reverse-complement ; 18.980834960937500000 ; 11.426025390625000000 ; 0.000000000000000000 ; 2.297729492187500000 ;  804.527 
fannkuch-redux ; 439.188781738281250000 ; 340.489746093750000000 ; 0.000000000000000000 ; 26.099121093750000000 ;  10801.2 
fannkuch-redux ; 553.430603027343750000 ; 405.356933593750000000 ; 0.001098632812500000 ; 39.370910644531250000 ;  16295.1 
fannkuch-redux ; 575.908935546875000000 ; 426.787719726562500000 ; 0.000000000000000000 ; 39.692199707031250000 ;  16429 
fannkuch-redux ; 583.839538574218750000 ; 430.477294921875000000 ; 0.000000000000000000 ; 40.689270019531250000 ;  16841.3 
fannkuch-redux ; 412.995117187500000000 ; 324.417114257812500000 ; 0.001281738281250000 ; 23.427978515625000000 ;  9696.89 
fannkuch-redux ; 614.688598632812500000 ; 451.343872070312500000 ; 0.000000000000000000 ; 43.419311523437500000 ;  17971.1 
fannkuch-redux ; 578.416503906250000000 ; 429.241271972656250000 ; 0.000000000000000000 ; 39.561401367187500000 ;  16374.4 
fannkuch-redux ; 487.666625976562500000 ; 371.276916503906250000 ; 0.001281738281250000 ; 30.580261230468750000 ;  12657.1 
fannkuch-redux ; 422.310058593750000000 ; 330.966003417968750000 ; 0.000000000000000000 ; 24.064453125000000000 ;  9959.53 
fannkuch-redux ; 869.783752441406250000 ; 610.097900390625000000 ; 0.001220703125000000 ; 69.494812011718750000 ;  28764.9 
mandelbrot ; 204.859985351562500000 ; 153.769653320312500000 ; 0.000000000000000000 ; 14.802368164062500000 ;  6113.2 
mandelbrot ; 204.645385742187500000 ; 154.555297851562500000 ; 0.000000000000000000 ; 14.518005371093750000 ;  5993.55 
mandelbrot ; 205.547668457031250000 ; 155.140014648437500000 ; 0.000000000000000000 ; 14.601013183593750000 ;  6028.49 
mandelbrot ; 204.751770019531250000 ; 154.715270996093750000 ; 0.000000000000000000 ; 14.511291503906250000 ;  5991.22 
mandelbrot ; 206.251403808593750000 ; 155.813171386718750000 ; 0.001098632812500000 ; 14.636291503906250000 ;  6041.39 
mandelbrot ; 204.917114257812500000 ; 154.811584472656250000 ; 0.000000000000000000 ; 14.538513183593750000 ;  6001.48 
mandelbrot ; 205.921325683593750000 ; 155.630859375000000000 ; 0.000000000000000000 ; 14.607971191406250000 ;  6029.13 
mandelbrot ; 205.389892578125000000 ; 155.193725585937500000 ; 0.000000000000000000 ; 14.582153320312500000 ;  6020.19 
mandelbrot ; 208.369079589843750000 ; 155.576721191406250000 ; 0.000000000000000000 ; 15.211914062500000000 ;  6279.02 
mandelbrot ; 205.057128906250000000 ; 154.931579589843750000 ; 0.000000000000000000 ; 14.539367675781250000 ;  6002.68 
fasta ; 246.011596679687500000 ; 190.340026855468750000 ; 0.001220703125000000 ; 14.715637207031250000 ;  5824.67 
fasta ; 244.618835449218750000 ; 189.804809570312500000 ; 0.000000000000000000 ; 14.411926269531250000 ;  5704.93 
fasta ; 244.810119628906250000 ; 190.042175292968750000 ; 0.000000000000000000 ; 14.379455566406250000 ;  5684.92 
fasta ; 246.786621093750000000 ; 191.621948242187500000 ; 0.000000000000000000 ; 14.504638671875000000 ;  5730.5 
fasta ; 247.182739257812500000 ; 191.969726562500000000 ; 0.000000000000000000 ; 14.515136718750000000 ;  5739.82 
fasta ; 245.267333984375000000 ; 190.547912597656250000 ; 0.000000000000000000 ; 14.341918945312500000 ;  5667.11 
fasta ; 247.137817382812500000 ; 191.871398925781250000 ; 0.000000000000000000 ; 14.523620605468750000 ;  5742.45 
fasta ; 246.743164062500000000 ; 191.547424316406250000 ; 0.001403808593750000 ; 14.441406250000000000 ;  5719.18 
fasta ; 245.387207031250000000 ; 190.375000000000000000 ; 0.000000000000000000 ; 14.454467773437500000 ;  5718.76 
fasta ; 249.569946289062500000 ; 193.695129394531250000 ; 0.000000000000000000 ; 14.623840332031250000 ;  5793.79 
spectral-norm ; 43.252868652343750000 ; 31.320617675781250000 ; 0.000000000000000000 ; 3.335937500000000000 ;  1379.89 
spectral-norm ; 43.386657714843750000 ; 31.440612792968750000 ; 0.000000000000000000 ; 3.323364257812500000 ;  1375.05 
spectral-norm ; 43.495239257812500000 ; 31.505249023437500000 ; 0.000000000000000000 ; 3.328063964843750000 ;  1377.04 
spectral-norm ; 43.279357910156250000 ; 31.479492187500000000 ; 0.000000000000000000 ; 3.294494628906250000 ;  1363.1 
spectral-norm ; 43.341674804687500000 ; 31.429321289062500000 ; 0.000000000000000000 ; 3.315979003906250000 ;  1372.16 
spectral-norm ; 43.338989257812500000 ; 31.420349121093750000 ; 0.000000000000000000 ; 3.320983886718750000 ;  1373.83 
spectral-norm ; 43.380004882812500000 ; 31.413940429687500000 ; 0.000000000000000000 ; 3.332885742187500000 ;  1379.42 
spectral-norm ; 43.174072265625000000 ; 31.355712890625000000 ; 0.000000000000000000 ; 3.296447753906250000 ;  1364.55 
spectral-norm ; 43.312500000000000000 ; 31.428100585937500000 ; 0.000000000000000000 ; 3.311218261718750000 ;  1369.83 
spectral-norm ; 43.317077636718750000 ; 31.412780761718750000 ; 0.000000000000000000 ; 3.316406250000000000 ;  1372.57 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.963 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.942 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.046 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.821 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.859 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.861 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.981 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.751 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.902 
binary-trees ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.879 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.496 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.156 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.343 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.965 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.929 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.903 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.92 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.715 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.671 
n-body ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.756 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.061 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.862 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.792 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.888 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.994 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.783 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.796 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.717 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.671 
mandelbrot ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.707 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.915 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.704 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.864 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.822 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.864 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.069 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.687 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.898 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.96 
fasta ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.804 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.095 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.964 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.911 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.031 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.809 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.843 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.808 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.86 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.052 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.835 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.306 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.22 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.385 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.173 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.945 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.044 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.86 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.796 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.701 
spectral-norm ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.682 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.452 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.422 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.399 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.262 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  1.335 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.94 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.783 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.709 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.859 
reverse-complement ; 0.000000000000000000, 0.000000000000000000,  ,  ,  0.939 
mandelbrot ; 0.018997192382812500, 0.014129638671875000, 0.001342773437500000,  ,  0.954 
mandelbrot ; 0.017333984375000000, 0.013549804687500000, 0.000564575195312500,  ,  0.841 
mandelbrot ; 0.019149780273437500, 0.015396118164062500, 0.000549316406250000,  ,  0.799 
mandelbrot ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.687 
mandelbrot ; 0.018203735351562500, 0.014572143554687500, 0.000549316406250000,  ,  0.757 
mandelbrot ; 0.020294189453125000, 0.016479492187500000, 0.000564575195312500,  ,  0.736 
mandelbrot ; 0.024963378906250000, 0.017120361328125000, 0.003234863281250000,  ,  0.993 
mandelbrot ; 0.025344848632812500, 0.019317626953125000, 0.001876831054687500,  ,  0.963 
mandelbrot ; 0.025039672851562500, 0.020477294921875000, 0.000579833984375000,  ,  0.971 
mandelbrot ; 0.025955200195312500, 0.021331787109375000, 0.000640869140625000,  ,  1.107 
reverse-complement ; 0.021499633789062500, 0.013290405273437500, 0.004257202148437500,  ,  1.196 
reverse-complement ; 0.025039672851562500, 0.015411376953125000, 0.005569458007812500,  ,  0.875 
reverse-complement ; 0.021865844726562500, 0.014511108398437500, 0.003417968750000000,  ,  0.802 
reverse-complement ; 0.019760131835937500, 0.015869140625000000, 0.000579833984375000,  ,  0.878 
reverse-complement ; 0.000000000000000000, 0.000000000000000000, 0.000534057617187500,  ,  0.775 
reverse-complement ; 0.021789550781250000, 0.017715454101562500, 0.000564575195312500,  ,  1.197 
reverse-complement ; 0.026031494140625000, 0.019714355468750000, 0.002197265625000000,  ,  1.054 
reverse-complement ; 0.024551391601562500, 0.015716552734375000, 0.003967285156250000,  ,  1.019 
reverse-complement ; 0.020797729492187500, 0.015014648437500000, 0.001953125000000000,  ,  0.79 
reverse-complement ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.825 
fannkuch-redux ; 0.053680419921875000, 0.035858154296875000, 0.007934570312500000,  ,  1.279 
fannkuch-redux ; 0.000000000000000000, 0.013687133789062500, 0.004852294921875000,  ,  0.954 
fannkuch-redux ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.819 
fannkuch-redux ; 0.023818969726562500, 0.014892578125000000, 0.004928588867187500,  ,  0.862 
fannkuch-redux ; 0.020111083984375000, 0.014495849609375000, 0.002075195312500000,  ,  0.773 
fannkuch-redux ; 0.018676757812500000, 0.014785766601562500, 0.000579833984375000,  ,  0.743 
fannkuch-redux ; 0.021499633789062500, 0.017608642578125000, 0.000534057617187500,  ,  0.929 
fannkuch-redux ; 0.026321411132812500, 0.020751953125000000, 0.001510620117187500,  ,  1.355 
fannkuch-redux ; 0.027862548828125000, 0.019332885742187500, 0.003646850585937500,  ,  1.145 
fannkuch-redux ; 0.025939941406250000, 0.016723632812500000, 0.004150390625000000,  ,  0.935 
fasta ; 0.027542114257812500, 0.021316528320312500, 0.002075195312500000,  ,  1.622 
fasta ; 0.058135986328125000, 0.040023803710937500, 0.007720947265625000,  ,  1.555 
fasta ; 0.025604248046875000, 0.016647338867187500, 0.004623413085937500,  ,  0.973 
