n-body ; 3152.146789550781250000 ; 1674.910583496093750000 ; 0.004638671875000000 ; 362.752746582031250000 ;  150147 
n-body ; 3182.846801757812500000 ; 1688.802124023437500000 ; 0.003295898437500000 ; 372.183532714843750000 ;  154051 
n-body ; 3104.042724609375000000 ; 1643.626281738281250000 ; 0.004211425781250000 ; 370.991149902343750000 ;  153559 
n-body ; 3044.064514160156250000 ; 1616.362243652343750000 ; 0.003051757812500000 ; 362.463684082031250000 ;  150029 
n-body ; 3096.949462890625000000 ; 1639.760986328125000000 ; 0.004333496093750000 ; 369.297668457031250000 ;  152846 
n-body ; 3046.464172363281250000 ; 1616.704101562500000000 ; 0.003112792968750000 ; 362.735168457031250000 ;  150140 
n-body ; 3024.369995117187500000 ; 1608.195922851562500000 ; 0.004333496093750000 ; 360.243591308593750000 ;  149110 
n-body ; 3118.882751464843750000 ; 1657.849731445312500000 ; 0.003173828125000000 ; 360.200866699218750000 ;  149092 
n-body ; 3054.609008789062500000 ; 1619.180908203125000000 ; 0.004150390625000000 ; 363.999816894531250000 ;  150664 
n-body ; 3017.605285644531250000 ; 1601.575317382812500000 ; 0.003112792968750000 ; 359.292419433593750000 ;  148716 
binary-trees ; 309.521484375000000000 ; 238.764892578125000000 ; 0.000000000000000000 ; 23.278686523437500000 ;  7243.53 
binary-trees ; 314.286743164062500000 ; 241.551635742187500000 ; 0.001220703125000000 ; 23.492614746093750000 ;  7399.92 
binary-trees ; 315.290954589843750000 ; 242.803222656250000000 ; 0.000000000000000000 ; 23.302795410156250000 ;  7381.08 
binary-trees ; 313.269042968750000000 ; 241.546203613281250000 ; 0.000000000000000000 ; 22.782348632812500000 ;  7283.18 
binary-trees ; 314.416015625000000000 ; 242.305786132812500000 ; 0.000000000000000000 ; 23.089111328125000000 ;  7316.36 
binary-trees ; 315.699401855468750000 ; 243.287780761718750000 ; 0.000000000000000000 ; 23.390686035156250000 ;  7344.82 
binary-trees ; 314.374816894531250000 ; 242.885375976562500000 ; 0.000000000000000000 ; 23.140258789062500000 ;  7226.68 
binary-trees ; 317.520446777343750000 ; 245.223510742187500000 ; 0.001464843750000000 ; 22.933654785156250000 ;  7293 
binary-trees ; 317.596679687500000000 ; 244.391662597656250000 ; 0.000000000000000000 ; 22.982177734375000000 ;  7373.88 
binary-trees ; 318.397521972656250000 ; 245.719665527343750000 ; 0.000000000000000000 ; 22.872314453125000000 ;  7295.16 
reverse-complement ; 187.350402832031250000 ; 120.927429199218750000 ; 0.000000000000000000 ; 17.751770019531250000 ;  6982.78 
reverse-complement ; 182.170715332031250000 ; 120.428405761718750000 ; 0.000000000000000000 ; 16.581665039062500000 ;  6512.29 
reverse-complement ; 183.425842285156250000 ; 121.220336914062500000 ; 0.000000000000000000 ; 16.570251464843750000 ;  6511.19 
reverse-complement ; 184.160217285156250000 ; 121.603210449218750000 ; 0.001220703125000000 ; 16.672729492187500000 ;  6542.36 
